"","personid","income","tutor","tutorid","distance"
"18393",18393,8860.52993554808,0,NA,2.28101687368483
"18394",18394,7323.65304937795,0,NA,0.171089961999415
"18395",18395,18808.840627316,0,NA,0.40899108148738
"18396",18396,14229.5105184,1,408,2.84077976744625
"18397",18397,30151.9236671256,0,NA,1.51592017116112
"18398",18398,29755.1521045989,0,NA,0.471908598056575
"18399",18399,26700.3491491399,0,NA,0.163490027104279
"18400",18400,60471.1207459926,0,NA,4.21396709894575
"18401",18401,45478.1162949382,0,NA,0.398908684458366
"18402",18402,18570.8901916385,0,NA,0.889445045669997
"18403",18403,30994.576368746,0,NA,0.076788839376566
"18404",18404,32193.8380472607,0,NA,0.291599165690919
"18405",18405,10586.7553496818,0,NA,0.634326134985799
"18406",18406,42784.8689447031,0,NA,0.488974146111217
"18407",18407,18207.2691078883,0,NA,0.914098754297945
"18408",18408,58833.8110306982,0,NA,1.3330132554255
"18409",18409,23523.1723707883,0,NA,1.36233622666766
"18410",18410,17038.7597642786,1,102,2.7159314498058
"18411",18411,4969.19021930073,0,NA,0.206658933082472
"18412",18412,34238.126300074,0,NA,2.1667643552305
"18413",18413,71902.660233101,0,NA,0.375904828346601
"18414",18414,94648.8163853504,0,NA,1.75031845037881
"18415",18415,16640.9712053981,1,59,0.247795098184276
"18416",18416,9447.96163033901,0,NA,1.75674132819504
"18417",18417,63085.3607980202,0,NA,2.59851901096149
"18418",18418,29009.819336799,0,NA,1.4583655693686
"18419",18419,43936.9436386797,0,NA,0.738184435718496
"18420",18420,11701.102067821,0,NA,1.81394996481914
"18421",18421,12139.7157550299,1,512,6.84791373505852
"18422",18422,43573.7898255163,0,NA,1.2504967610156
"18423",18423,14518.7202303016,0,NA,0.215851893297174
"18424",18424,15289.0150746012,1,697,0.663740868719755
"18425",18425,35603.5993251248,0,NA,7.74025579116379
"18426",18426,26920.3492598795,0,NA,1.18220667880545
"18427",18427,19842.6080291498,1,417,3.56076065718735
"18428",18428,54369.4536251639,0,NA,0.412663773008857
"18429",18429,60553.2731473032,0,NA,1.36259511620781
"18430",18430,23040.708532357,0,NA,0.0687028496925182
"18431",18431,65776.0452880663,0,NA,2.92647895324772
"18432",18432,13220.5223924522,1,208,2.68969611606272
"18433",18433,21182.9129874098,0,NA,4.60919902812637
"18434",18434,75369.0252208948,0,NA,1.72364890619555
"18435",18435,24277.1017590063,0,NA,7.47254330948566
"18436",18436,37543.6580203635,0,NA,1.15355263735601
"18437",18437,31098.4737112224,0,NA,1.9465287163667
"18438",18438,12467.7012996322,0,NA,0.328531422114919
"18439",18439,98418.8527006369,0,NA,0.11936816511276
"18440",18440,13697.0021975068,0,NA,1.12995549201627
"18441",18441,10589.6228019375,0,NA,1.08250257979479
"18442",18442,52236.308244229,0,NA,1.37379571089332
"18443",18443,3163.05255409935,0,NA,0.205477395790277
"18444",18444,18062.0727127634,1,599,1.5369190860191
"18445",18445,11137.0492785284,0,NA,1.89721476410828
"18446",18446,30292.630395058,0,NA,1.1772183604995
"18447",18447,18478.5637717136,1,267,1.95844126445751
"18448",18448,20351.26010399,0,NA,1.49961890317633
"18449",18449,7140.68996266487,1,335,0.586214893212126
"18450",18450,27062.42151305,0,NA,0.182527652726139
"18451",18451,19325.5126274743,1,183,1.0339946313884
"18452",18452,22065.6926179417,0,NA,0.277904844312248
"18453",18453,34686.5416229543,0,NA,5.86315588035574
"18454",18454,59370.52319149,0,NA,0.863598694895324
"18455",18455,29218.3258247294,0,NA,0.874266010422307
"18456",18456,68718.0771998307,0,NA,1.65665658136797
"18457",18457,46289.4414445367,0,NA,6.89081850313913
"18458",18458,24179.8915088566,0,NA,0.540975486666495
"18459",18459,19549.6197352938,1,464,1.98418326352588
"18460",18460,38155.0651862368,0,NA,0.0881637653224309
"18461",18461,13658.3376786319,1,17,1.41459616895978
"18462",18462,21323.7932765521,0,NA,1.22861570017748
"18463",18463,21508.6279409782,0,NA,1.28607967103251
"18464",18464,17738.9313862783,1,543,0.5431910777129
"18465",18465,47319.5464778904,0,NA,0.778434035282784
"18466",18466,50073.0375552534,0,NA,1.16824695059476
"18467",18467,26635.2022412065,0,NA,0.564479468662846
"18468",18468,60833.2346214069,0,NA,0.565870962152381
"18469",18469,25784.417679513,0,NA,2.03347536459903
"18470",18470,48942.1549452922,0,NA,1.01097640625425
"18471",18471,12078.7792297408,1,507,0.0658428759310871
"18472",18472,11176.3817282366,1,335,0.825526899556107
"18473",18473,18014.9376050638,0,NA,0.217708849245785
"18474",18474,16834.732057801,1,504,4.20643886062128
"18475",18475,33081.1435575274,0,NA,0.246393797663014
"18476",18476,17762.8194582289,1,19,4.45688562879927
"18477",18477,13769.021963329,0,NA,1.43682377711394
"18478",18478,30333.5343440379,0,NA,1.19448372738106
"18479",18479,47570.5882957176,0,NA,0.917722033955715
"18480",18480,16507.3713977434,1,504,6.11080825151238
"18481",18481,76702.9954561919,0,NA,4.08427804061711
"18482",18482,114633.011703064,0,NA,0.462899499207601
"18483",18483,15108.9933738422,1,462,1.8524111228937
"18484",18484,30151.0943306845,0,NA,0.149294859519401
"18485",18485,17975.4433854821,1,764,0.245865906767614
"18486",18486,21723.5548407929,0,NA,2.81040138849039
"18487",18487,42398.774897604,0,NA,1.03542266459785
"18488",18488,23661.5724893508,0,NA,0.382310181868018
"18489",18489,72804.6252495183,0,NA,0.31208308067811
"18490",18490,14826.9979775927,1,702,0.816321872705551
"18491",18491,27060.7460722475,0,NA,1.54833340386298
"18492",18492,33878.3233312801,0,NA,0.346550341988341
"18493",18493,23445.399580198,0,NA,4.37221043099706
"18494",18494,10514.3866859049,0,NA,0.43692834483652
"18495",18495,20981.4440997275,0,NA,0.684862197158261
"18496",18496,38171.835613399,0,NA,0.463527669329194
"18497",18497,69298.905360862,0,NA,43.9500497465995
"18498",18498,70084.1396045614,0,NA,0.318128087529336
"18499",18499,26788.3589157274,0,NA,1.43610270716527
"18500",18500,61595.8873450416,0,NA,0.988599614076288
"18501",18501,20928.1431377254,0,NA,1.18400961136333
"18502",18502,31565.319048743,0,NA,0.550391347767371
"18503",18503,24677.6126864872,0,NA,0.43010211371875
"18504",18504,5145.47739477471,0,NA,0.580496780349378
"18505",18505,19640.3972896787,0,NA,0.467394748522652
"18506",18506,28905.9458554018,0,NA,2.09909282760484
"18507",18507,37105.6692613386,0,NA,2.63880740263555
"18508",18508,18274.501769051,1,376,1.08038684106006
"18509",18509,6616.87564417814,0,NA,0.584320691360771
"18510",18510,17522.6721420411,1,340,1.53244819150681
"18511",18511,9428.01219403485,1,790,0.372031054384017
"18512",18512,36093.5898167322,0,NA,1.23554084477591
"18513",18513,45781.0330558,0,NA,0.629579006305884
"18514",18514,14642.9975016632,0,NA,0.39252721084361
"18515",18515,28455.1046071629,0,NA,2.59444660839522
"18516",18516,18799.0635561841,1,455,1.35802369324845
"18517",18517,12641.6293741613,0,NA,0.187644928967656
"18518",18518,14084.2353822613,0,NA,0.355366450715249
"18519",18519,10607.6501176593,1,714,1.7513171821793
"18520",18520,27923.0548975719,0,NA,0.175960232883331
"18521",18521,18017.6909572244,0,NA,1.16786445942996
"18522",18522,25980.1741955679,0,NA,0.497841242156135
"18523",18523,11606.2108661928,0,NA,0.216069426522859
"18524",18524,14642.325738879,0,NA,3.12394512396761
"18525",18525,14556.6086007997,0,NA,0.474088506090422
"18526",18526,79532.6351583519,0,NA,0.862331007936016
"18527",18527,43429.5603832268,0,NA,0.264638418478906
"18528",18528,45521.167617252,0,NA,0.517559041013269
"18529",18529,9998.27417393738,1,659,0.887286770098185
"18530",18530,24399.1627123482,0,NA,0.117018811156728
"18531",18531,4612.45422314287,1,388,0.61836248365754
"18532",18532,8579.87969981542,0,NA,1.00464287476072
"18533",18533,28243.0477464761,0,NA,2.08259032223798
"18534",18534,33352.9032166793,0,NA,0.922224674372217
"18535",18535,15170.9419932994,0,NA,0.391884246179314
"18536",18536,18607.5438262129,1,47,1.55019469061132
"18537",18537,37392.3001399913,0,NA,0.829469123802339
"18538",18538,40140.830514267,0,NA,3.90001716622522
"18539",18539,84286.1274412335,0,NA,0.889353992492482
"18540",18540,14495.6431608699,0,NA,0.284523375994641
"18541",18541,15158.9382248378,0,NA,0.635039652325452
"18542",18542,15403.5355887748,1,591,1.12228339716514
"18543",18543,10409.8157361333,0,NA,0.61170137389028
"18544",18544,19311.8849829276,1,372,0.853305639224089
"18545",18545,7438.93501050944,1,713,7.17912696609334
"18546",18546,59528.4410211517,0,NA,0.314812660932231
"18547",18547,7244.51992799539,0,NA,0.168025998918576
"18548",18548,79491.8394947257,0,NA,0.435393097811375
"18549",18549,28413.605022735,0,NA,3.81409173738713
"18550",18550,38446.2757110477,0,NA,0.256146469832231
"18551",18551,6846.39004382887,1,488,0.917626426303659
"18552",18552,37004.7051183468,0,NA,0.926879094660014
"18553",18553,19139.835121716,0,NA,1.14586962406438
"18554",18554,28629.2145042183,0,NA,0.654108611161906
"18555",18555,20612.2217479317,0,NA,0.770451714712841
"18556",18556,12212.0943765751,0,NA,0.593694017299032
"18557",18557,45986.3729510664,0,NA,2.57281735218791
"18558",18558,38504.9445388992,0,NA,0.452718034322205
"18559",18559,30353.1847263387,0,NA,1.97324976431006
"18560",18560,42353.9969005479,0,NA,1.75809786654179
"18561",18561,55720.4111069409,0,NA,0.517867663587749
"18562",18562,27734.8577632802,0,NA,1.99917477617427
"18563",18563,11171.0220345313,1,202,2.90228862266895
"18564",18564,18714.9728247918,1,728,0.712511234968052
"18565",18565,10228.456317173,1,745,1.51864685275698
"18566",18566,24248.5486438904,0,NA,1.55531379688443
"18567",18567,36300.6931056724,0,NA,0.70591890578137
"18568",18568,14469.3685552283,0,NA,0.59123802383005
"18569",18569,96464.5818760007,0,NA,2.31676106532173
"18570",18570,28898.8082869041,0,NA,3.35360147830376
"18571",18571,15124.613006973,1,239,12.5515999199911
"18572",18572,20034.915563914,1,413,3.76309892273718
"18573",18573,14513.7847313306,0,NA,0.128454653920859
"18574",18574,110078.908582734,0,NA,0.591535186469424
"18575",18575,20155.467575964,0,NA,0.4763762264716
"18576",18576,13597.4943099543,0,NA,0.671052626263168
"18577",18577,10566.8940300951,0,NA,0.550819355503101
"18578",18578,33885.2402630261,0,NA,0.660332548269936
"18579",18579,33174.3932834756,0,NA,0.920703000829078
"18580",18580,11729.9570988743,0,NA,0.452430817301866
"18581",18581,13055.9521298713,1,651,0.465879153833872
"18582",18582,39437.9323820993,0,NA,0.915947024007128
"18583",18583,19555.8610568908,0,NA,1.12669397823401
"18584",18584,14198.0740382644,1,725,0.916852141670069
"18585",18585,8696.67874112883,1,392,0.277791626418033
"18586",18586,33078.1874840844,0,NA,0.723164972845571
"18587",18587,12682.6126634538,0,NA,0.645651147126074
"18588",18588,14895.6621771965,0,NA,0.559510630962758
"18589",18589,16080.0469699313,1,160,0.479653882532029
"18590",18590,38395.0352858361,0,NA,0.446839594819737
"18591",18591,80700.1361307236,0,NA,0.227129504785226
"18592",18592,28757.5621446832,0,NA,2.2047142759301
"18593",18593,27741.754893355,0,NA,1.30645050125002
"18594",18594,44093.8162384259,0,NA,0.50128457907969
"18595",18595,31066.014712417,0,NA,0.363760674786902
"18596",18596,14739.7995709166,0,NA,0.214482613025687
"18597",18597,27175.6676261073,0,NA,0.973565446669767
"18598",18598,16555.3065788854,0,NA,0.647796741916324
"18599",18599,38369.3587970994,0,NA,8.27776214649278
"18600",18600,30951.064789796,0,NA,0.992268053382581
"18601",18601,35027.0250585713,0,NA,1.33855514830437
"18602",18602,21930.3590088381,0,NA,1.74821446765135
"18603",18603,36661.4151396124,0,NA,1.12934872494295
"18604",18604,46131.5396957523,0,NA,0.279123858646624
"18605",18605,25896.168414187,0,NA,1.01004217429055
"18606",18606,29345.8679107505,0,NA,0.149595430185813
"18607",18607,25904.4607809998,0,NA,1.62713065047245
"18608",18608,15678.2565171964,1,163,3.27691631508028
"18609",18609,32797.2746911741,0,NA,2.61414737636732
"18610",18610,67931.6327976094,0,NA,0.361578398805566
"18611",18611,25246.9585691497,0,NA,0.275767762423853
"18612",18612,33059.2700860737,0,NA,3.37018944604907
"18613",18613,15000.338098193,1,361,4.67870017259616
"18614",18614,27983.7982322729,0,NA,1.10143466555154
"18615",18615,35373.0257774258,0,NA,0.62307519801014
"18616",18616,37889.3326659038,0,NA,2.01095944803946
"18617",18617,19843.3102492453,1,34,2.33201326391021
"18618",18618,10619.4119433723,0,NA,0.149427060450079
"18619",18619,16358.6153702147,1,487,1.41137045337923
"18620",18620,12777.0965545189,1,602,4.3558549106788
"18621",18621,37195.9060417507,0,NA,2.27478257589142
"18622",18622,79648.7711973051,0,NA,1.84587135806029
"18623",18623,13025.3861985217,0,NA,0.302641562597138
"18624",18624,10120.2480173522,0,NA,1.48183389143316
"18625",18625,11594.5066955049,1,635,1.32687028208016
"18626",18626,27275.1497095876,0,NA,5.6507056256494
"18627",18627,20512.7795027903,1,422,1.58407438354338
"18628",18628,13348.645249734,0,NA,0.963928331952294
"18629",18629,29381.4100475581,0,NA,3.75517804621169
"18630",18630,14897.7749549839,0,NA,0.777618057962483
"18631",18631,35746.1964071317,0,NA,0.280263650685243
"18632",18632,10460.1265830064,1,149,3.88132423578915
"18633",18633,41763.9373453212,0,NA,1.2158068105351
"18634",18634,11738.7947824541,1,381,0.679351905920391
"18635",18635,56409.9953366053,0,NA,0.941089297008143
"18636",18636,12672.5270489813,0,NA,1.19697931326313
"18637",18637,25644.4792262305,0,NA,0.624748750924589
"18638",18638,5333.09769053557,0,NA,2.88173394341478
"18639",18639,12222.3330701883,1,266,0.586831885078887
"18640",18640,24465.060723198,0,NA,0.589811713323617
"18641",18641,25265.0788854918,0,NA,0.50254641767075
"18642",18642,9766.78357104384,0,NA,0.595924422891217
"18643",18643,25746.4017087516,0,NA,5.4040111888141
"18644",18644,33077.1965661533,0,NA,1.06222569068792
"18645",18645,25868.6699860017,0,NA,2.81220155994877
"18646",18646,28312.3459806375,0,NA,0.690540884054
"18647",18647,33023.955956883,0,NA,0.212732070308016
"18648",18648,13491.6846304302,1,76,1.09503935783016
"18649",18649,25435.6116393163,0,NA,0.300791692959672
"18650",18650,29084.9056125185,0,NA,0.828863653476178
"18651",18651,33899.4372374924,0,NA,0.172285034700752
"18652",18652,17304.1447274485,0,NA,0.298287655221398
"18653",18653,10425.558608271,1,754,4.8330269886777
"18654",18654,17204.2431602509,1,130,0.273496043164343
"18655",18655,30099.1553025966,0,NA,0.745859831925894
"18656",18656,10516.1249178327,1,562,1.39269774802024
"18657",18657,32188.900422056,0,NA,0.607846230806122
"18658",18658,14329.0410533392,0,NA,0.206907303303822
"18659",18659,51152.9693736067,0,NA,1.83014919619335
"18660",18660,5945.91073656447,0,NA,0.352415447349566
"18661",18661,88044.5571458287,0,NA,0.282162483279036
"18662",18662,14705.6791410414,0,NA,0.794094447627221
"18663",18663,8109.34736321103,1,148,3.92445714247902
"18664",18664,28305.414784025,0,NA,0.349509719066928
"18665",18665,36140.5548623179,0,NA,0.75845345509614
"18666",18666,5990.94013599953,1,201,0.328676624613831
"18667",18667,11695.5084529253,1,82,2.25068149003029
"18668",18668,39760.4154087538,0,NA,2.97698905335692
"18669",18669,40964.3567086166,0,NA,0.834479042314392
"18670",18670,40403.0766742476,0,NA,0.368805061047399
"18671",18671,14609.6818778579,0,NA,0.118422893204358
"18672",18672,13479.4415800646,0,NA,1.27893031595122
"18673",18673,44155.4889375224,0,NA,2.1628845111813
"18674",18674,15570.2896502267,1,712,2.3939114472535
"18675",18675,18532.1337841695,0,NA,1.27401377318379
"18676",18676,25326.8410766896,0,NA,1.3322194573763
"18677",18677,12073.1031177339,0,NA,1.35784780812398
"18678",18678,28634.3759171139,0,NA,0.402590977699324
"18679",18679,10066.968956877,1,617,2.15785686337747
"18680",18680,30435.8942638185,0,NA,0.480029998003408
"18681",18681,11422.1973000923,1,769,0.179458226975219
"18682",18682,10720.2676035658,1,214,5.46896193900299
"18683",18683,8492.49765944919,0,NA,0.675381616894082
"18684",18684,19443.0695526878,1,220,0.820819885060467
"18685",18685,14046.6629199996,0,NA,0.509173955900759
"18686",18686,31621.9009015878,0,NA,1.13006581976193
"18687",18687,43429.2284585492,0,NA,2.56541876534157
"18688",18688,39464.6037523649,0,NA,0.549915115539398
"18689",18689,18596.2528710095,0,NA,0.480336897726379
"18690",18690,12215.9080278942,1,203,1.33671551970629
"18691",18691,16038.5795484338,1,7,0.781016706748893
"18692",18692,31371.5683532496,0,NA,0.530266564368786
"18693",18693,36374.672302114,0,NA,8.39367874541965
"18694",18694,29222.9369915963,0,NA,1.21447073176205
"18695",18695,27420.3646390118,0,NA,0.804536404683612
"18696",18696,21557.7220755079,0,NA,0.602422970522105
"18697",18697,11618.1912481332,1,56,0.177507983392582
"18698",18698,23074.1695567393,0,NA,0.946907945090526
"18699",18699,12905.8291260396,0,NA,0.107438677067801
"18700",18700,23059.964404114,0,NA,2.17009178368002
"18701",18701,20310.8294672993,0,NA,1.39824918293061
"18702",18702,17188.3563079795,0,NA,0.883631651309952
"18703",18703,23843.7943586313,0,NA,2.30325005245368
"18704",18704,14196.7234791072,1,684,2.99727838323693
"18705",18705,26670.0500439278,0,NA,1.25195436085105
"18706",18706,32875.0068322299,0,NA,1.05218422249042
"18707",18707,3749.59988197762,0,NA,0.941955944496451
"18708",18708,32458.3523570444,0,NA,1.35034794883372
"18709",18709,26261.2879714726,0,NA,1.85149264577505
"18710",18710,27661.9680356493,0,NA,2.47622927359825
"18711",18711,57593.0092718321,0,NA,2.08733550136617
"18712",18712,24034.0433383062,0,NA,1.30957766531057
"18713",18713,17763.1026036994,1,248,1.44473975548362
"18714",18714,24131.4563443315,0,NA,0.304840285837702
"18715",18715,9035.87998201648,1,259,0.84432854044167
"18716",18716,43121.6752754611,0,NA,1.14187774987767
"18717",18717,11377.0151667872,1,68,0.81026490087164
"18718",18718,39737.8570252494,0,NA,0.712348811533312
"18719",18719,5321.44957113282,1,34,0.676281805927141
"18720",18720,12022.0266047506,0,NA,0.314283275530675
"18721",18721,9684.64320031894,1,646,2.34048400614311
"18722",18722,22299.2322673231,0,NA,0.377554452698185
"18723",18723,8603.12345229215,1,562,4.4895700454948
"18724",18724,18462.4229645799,0,NA,0.163143620056507
"18725",18725,20981.0049001569,0,NA,0.395068604495215
"18726",18726,16740.3228358468,0,NA,0.485703435058981
"18727",18727,23493.1663275938,0,NA,0.446349071821719
"18728",18728,82413.9035870436,0,NA,1.81892893458942
"18729",18729,11780.5324955497,1,589,10.962685851456
"18730",18730,29078.2417192125,0,NA,0.0890459753473918
"18731",18731,39828.0607340215,0,NA,0.947214498892319
"18732",18732,7346.77929789137,0,NA,0.26987925032122
"18733",18733,45028.8702887833,0,NA,0.434525304317525
"18734",18734,12066.8306231201,1,694,2.99188346200047
"18735",18735,86396.7267699702,0,NA,1.6063134630888
"18736",18736,51089.6735808447,0,NA,0.409178769174563
"18737",18737,32862.6527149493,0,NA,2.55032527574128
"18738",18738,18402.6106968058,1,18,0.675452303180646
"18739",18739,26126.6340919675,0,NA,3.90592707555135
"18740",18740,28295.6908246441,0,NA,0.909177469631084
"18741",18741,25334.6042605549,0,NA,2.93226823497547
"18742",18742,19677.6090442256,1,56,0.707868747513599
"18743",18743,22483.633362783,0,NA,3.54232866457326
"18744",18744,57183.8851271881,0,NA,0.310031637721257
"18745",18745,15304.7055860875,1,393,3.91404521423722
"18746",18746,7751.50892377141,1,74,3.69559387219792
"18747",18747,77165.7136455435,0,NA,3.92168198944217
"18748",18748,18045.7316265056,0,NA,0.822435747331144
"18749",18749,11444.2368839829,1,629,1.89383259939387
"18750",18750,11171.8587340101,1,725,0.718654672682042
"18751",18751,64178.9967390192,0,NA,0.702823064056961
"18752",18752,87635.7282013858,0,NA,0.621995634291088
"18753",18753,16606.0872367654,1,407,2.57527184859657
"18754",18754,19018.5458350712,0,NA,1.04026857485296
"18755",18755,27168.4784276041,0,NA,11.6529854867234
"18756",18756,25933.5620153397,0,NA,0.401401270938638
"18757",18757,18545.2717253716,0,NA,0.416701783081334
"18758",18758,25867.2003812973,0,NA,0.419770456805698
"18759",18759,53617.7697869352,0,NA,1.23993569731882
"18760",18760,40815.8234873756,0,NA,1.04879462695124
"18761",18761,8698.21540175178,0,NA,0.459628786372874
"18762",18762,85259.4803607104,0,NA,2.9292302262093
"18763",18763,43063.6189505881,0,NA,0.299916309763347
"18764",18764,17362.6363357944,1,404,0.708327030765301
"18765",18765,13910.7445837068,1,331,9.07174589058925
"18766",18766,31854.0561988734,0,NA,0.188500482201364
"18767",18767,23290.0706353291,0,NA,1.81148818220909
"18768",18768,22099.7820837082,0,NA,0.448446449250543
"18769",18769,26260.2792275319,0,NA,1.4988786300197
"18770",18770,10182.2487696742,1,215,1.91094205082417
"18771",18771,28091.99815943,0,NA,0.255356528718457
"18772",18772,17198.0515923376,0,NA,0.373553708807458
"18773",18773,37164.9398903632,0,NA,2.29273811234057
"18774",18774,28102.5539729207,0,NA,0.898562704227275
"18775",18775,12388.7225777806,0,NA,0.876501952279632
"18776",18776,11539.7354841516,0,NA,1.43091089019505
"18777",18777,31733.656693322,0,NA,0.614446848906977
"18778",18778,17778.6527187848,0,NA,2.03928141619834
"18779",18779,29287.0094175644,0,NA,0.603208610446406
"18780",18780,29964.5451005562,0,NA,0.369090353474693
"18781",18781,34219.367839176,0,NA,1.82469328706923
"18782",18782,64742.8161696914,0,NA,0.850227597492209
"18783",18783,21582.577902024,0,NA,1.62667559877386
"18784",18784,29921.1300563632,0,NA,3.30101738140835
"18785",18785,13246.4911687886,0,NA,0.583895938358028
"18786",18786,34702.0515468883,0,NA,5.43770378649649
"18787",18787,6634.38483408008,1,609,3.25159421099957
"18788",18788,21694.9320078384,0,NA,1.22947846172226
"18789",18789,46687.9798483286,0,NA,1.25842534533364
"18790",18790,36297.5951170364,0,NA,3.24300928370483
"18791",18791,53054.3198265433,0,NA,1.8790390440113
"18792",18792,21150.0313861732,0,NA,0.706156715315432
"18793",18793,21776.8448745328,0,NA,0.361093905807516
"18794",18794,14267.4757449017,1,641,3.40629081762938
"18795",18795,21278.6671347144,0,NA,0.480780203215597
"18796",18796,41842.7123754774,0,NA,1.60957832292892
"18797",18797,25536.5338665065,0,NA,0.728999470604951
"18798",18798,13572.4108965118,1,318,2.97405958645208
"18799",18799,8188.12332838473,1,471,1.19988708052021
"18800",18800,22048.0009459712,0,NA,0.638383444456593
"18801",18801,42617.8705279189,0,NA,2.33296994936266
"18802",18802,19637.8624424717,1,196,0.662458543905733
"18803",18803,57158.6982679701,0,NA,1.10400752581708
"18804",18804,8425.38048533601,1,450,0.669687322668138
"18805",18805,67049.731179481,0,NA,2.06647336376782
"18806",18806,23187.6953818543,0,NA,1.08337956955854
"18807",18807,32480.4546255578,0,NA,0.414690088369079
"18808",18808,20061.5760247497,1,510,2.02322767751176
"18809",18809,13791.2247188603,0,NA,0.26288935356083
"18810",18810,37281.7941747733,0,NA,1.95009046599921
"18811",18811,64107.7184942804,0,NA,0.919002135097052
"18812",18812,24986.6970460984,0,NA,0.827802168050702
"18813",18813,10215.996627685,0,NA,0.728691475540758
"18814",18814,11102.6893443614,0,NA,0.11399669589
"18815",18815,16468.9357151323,0,NA,0.128115800734972
"18816",18816,29903.7513755091,0,NA,4.54389310764769
"18817",18817,28453.0722146264,0,NA,0.922925512163211
"18818",18818,57801.1102478846,0,NA,0.850119224462515
"18819",18819,6601.60629011596,0,NA,0.228190007099549
"18820",18820,9923.53367483345,0,NA,2.12626755345183
"18821",18821,12602.6361397998,1,760,0.576568655329264
"18822",18822,11280.8458151321,1,666,0.801941816690772
"18823",18823,58086.309465964,0,NA,0.925011574296177
"18824",18824,20076.8929933211,0,NA,0.886951674320339
"18825",18825,10488.9941023171,0,NA,2.59833969707622
"18826",18826,37003.6212877037,0,NA,0.754818970702126
"18827",18827,11532.0949133811,1,113,0.735598247055094
"18828",18828,12691.5436535827,0,NA,0.655465773921337
"18829",18829,27322.2151405151,0,NA,0.403533165410378
"18830",18830,29027.7000260383,0,NA,0.529160027229841
"18831",18831,14557.2615990034,1,272,4.05639804834304
"18832",18832,11564.8732860142,0,NA,0.217797900723322
"18833",18833,16990.4143716464,0,NA,0.942925977972024
"18834",18834,21877.124791435,0,NA,0.286635458635828
"18835",18835,11677.8593180273,1,135,0.343498310450315
"18836",18836,21895.6370509701,0,NA,0.752795812451361
"18837",18837,25863.3251459897,0,NA,1.06304112050634
"18838",18838,47301.1034978453,0,NA,0.906343790235191
"18839",18839,24190.8159491946,0,NA,2.04124567811263
"18840",18840,20002.9545464928,0,NA,0.233898921654057
"18841",18841,35625.1844407892,0,NA,1.62963097727706
"18842",18842,20465.1945935388,1,335,1.38760018781378
"18843",18843,25320.8921438304,0,NA,1.46017620129741
"18844",18844,6917.96542997554,1,55,6.25270640743158
"18845",18845,22088.2202068262,0,NA,1.91442671930653
"18846",18846,46768.0185755969,0,NA,0.27731322010735
"18847",18847,24824.6589382343,0,NA,0.494265285601002
"18848",18848,18527.1967094391,1,440,0.343163640634356
"18849",18849,9374.42775918139,0,NA,1.68770361751554
"18850",18850,11946.5128887375,0,NA,0.702240374668739
"18851",18851,8575.06092178358,0,NA,0.502682832602948
"18852",18852,29038.3957404149,0,NA,3.57899899192612
"18853",18853,18911.076662497,0,NA,0.546255554597374
"18854",18854,13447.4302273525,0,NA,1.68656294318573
"18855",18855,16144.8038891639,0,NA,0.471388911566844
"18856",18856,17320.1517000793,0,NA,0.642028944124823
"18857",18857,40572.0636102424,0,NA,1.40008902114816
"18858",18858,40900.2444514698,0,NA,2.53343257086217
"18859",18859,67876.4966609953,0,NA,0.272906312814647
"18860",18860,32409.1488200784,0,NA,3.00155190789202
"18861",18861,28246.2155735483,0,NA,1.09819883741404
"18862",18862,13013.6603637521,0,NA,0.845386199191135
"18863",18863,11921.0138103225,0,NA,0.167780434591668
"18864",18864,15889.8100112294,0,NA,0.886156312885193
"18865",18865,24283.8765356658,0,NA,0.601266627085181
"18866",18866,15200.0613547451,0,NA,0.611694748816227
"18867",18867,27958.5992714508,0,NA,0.407878458764604
"18868",18868,22479.5863793392,0,NA,1.13740900178336
"18869",18869,21482.9872291062,0,NA,2.66849648107373
"18870",18870,69543.1429342413,0,NA,1.16187794848026
"18871",18871,21402.7528560323,0,NA,3.83631575648154
"18872",18872,14795.0144265052,1,741,0.371622047154829
"18873",18873,19264.2789571255,1,280,4.87586824990223
"18874",18874,19437.1496132193,1,76,1.62942012191473
"18875",18875,14525.7519811026,0,NA,0.713959172195656
"18876",18876,56113.9263221705,0,NA,2.50283266803602
"18877",18877,9076.76099104694,0,NA,0.783495655760572
"18878",18878,28559.9269197832,0,NA,0.318767937309411
"18879",18879,28198.6408090944,0,NA,0.645168513473171
"18880",18880,45678.1779248155,0,NA,1.39353847523381
"18881",18881,15312.951611765,1,670,0.495331217096733
"18882",18882,23383.0531671328,0,NA,6.151977759167
"18883",18883,24824.6676781295,0,NA,20.445175595992
"18884",18884,16603.7864742338,0,NA,0.70615608059888
"18885",18885,32750.1866964963,0,NA,0.209977982914993
"18886",18886,34257.3290748946,0,NA,0.875547696383365
"18887",18887,9952.98915643837,1,756,2.44410254578149
"18888",18888,7236.54263148481,0,NA,0.354123654291665
"18889",18889,30393.1962491076,0,NA,0.0882497611200929
"18890",18890,6268.64272198525,1,791,1.8941317410913
"18891",18891,20509.0590290313,1,547,5.37068997297596
"18892",18892,19279.5666827841,0,NA,1.16203246301682
"18893",18893,18609.1443137708,0,NA,0.375558993313218
"18894",18894,9856.24964212836,1,488,1.55461089379461
"18895",18895,6184.89632231484,1,712,1.49595019236734
"18896",18896,12188.1507456906,1,369,3.31020716960426
"18897",18897,32841.1728280569,0,NA,3.44267464316099
